-6.27192701E-02 -3.75529841E-03  4.16345771E-02
-7.59914520E-03 -4.44347396E-02  1.17317770E-03
 3.78880601E-02 -5.17090783E-03 -3.47531265E-02
-1.40723908E-02  4.53059983E-03  2.33181105E-03
-1.30461812E-02 -1.59006823E-02 -4.89700919E-02
 1.79482904E-02 -7.32323551E-02  1.19464428E-02
 5.10981266E-03  3.05504844E-03  1.33993062E-05
 3.46184478E-02  1.89701980E-02 -8.47489026E-03
-3.03116853E-02 -2.17645875E-02  8.39498756E-02
-3.12484812E-02 -1.12533430E-02  2.90916593E-03
-2.93689235E-02  8.63776237E-03  1.94789804E-03
-5.54983910E-02  4.28694015E-02 -9.60074547E-03
 2.58303161E-02 -2.90047071E-02  4.61139048E-02
 3.77468760E-02  5.12474983E-03  4.32762366E-02
-1.06067152E-03  3.73129440E-02  3.87739308E-03
 2.24378242E-02 -1.81065781E-02 -7.14337241E-02
-8.61360931E-03  1.76785793E-02 -2.16801619E-02
-1.78250748E-02 -1.27744966E-02  5.75225621E-02
 9.79847016E-02 -4.42228290E-03 -3.81903642E-03
 5.14000526E-02  2.81632913E-03 -4.89506648E-02
-6.02184495E-02 -4.62199499E-02 -7.21441316E-02
-2.78430280E-03  1.70758758E-03 -6.09157992E-02
 3.13924253E-02  1.05479618E-02 -2.04875365E-02
-4.91378592E-02 -6.33222871E-02 -2.58468915E-02
-4.64210033E-02  1.28944257E-04  2.95800908E-02
-3.31890447E-02  2.94401991E-02 -3.79380679E-03
-5.15270405E-02  6.67308994E-02 -5.76713301E-02
-4.54002189E-02  5.07866066E-03  3.69807485E-02
 7.54143211E-02  5.44390570E-02  5.47164060E-02
 2.33791520E-02  4.15275802E-02  1.17607696E-02
 6.76787325E-03  3.87256465E-02 -3.51594066E-02
 4.87532807E-02 -3.59260872E-03  4.61857825E-02
-8.06349100E-03 -7.22977625E-02  1.03842558E-02
 3.25135763E-02 -9.29332491E-03 -4.08190891E-02
 4.35592618E-02 -3.60453881E-02  4.12087035E-02
 3.58478597E-02 -1.70362209E-02  2.79556181E-02
-1.03441248E-02 -7.19114214E-02 -3.51450151E-02
-1.28371476E-02 -2.82994472E-02 -8.82152656E-02
 1.97959011E-02  1.02870820E-02  5.25110761E-02
-1.42577549E-02  3.18789219E-03  1.91072524E-02
 2.51538691E-02  2.65915185E-03  2.36193260E-02
 1.05602526E-02  5.71620904E-02  1.60010843E-03
-3.25075843E-02  2.18966056E-02  3.65611484E-02
-4.35829730E-02  1.97425563E-02 -4.68838501E-03
 7.88854936E-03  4.68803722E-02 -7.48530574E-03
 2.46067110E-02  5.54353515E-02  8.26881958E-03
-6.07645396E-02 -7.58881617E-04 -2.96404497E-02
-1.40875069E-02  1.33566456E-02  1.03058257E-02
-4.49236449E-03 -9.19812882E-03 -3.70884676E-02
-4.69506335E-02 -5.60606060E-02 -2.39207736E-02
 4.19168458E-02 -1.31813881E-03 -1.41653918E-02
 4.65582312E-03 -4.35756240E-02  2.18530262E-02
 4.94095635E-02 -2.52416583E-02 -3.05387112E-03
 1.84064921E-02  5.61347427E-03  4.80987796E-02
-3.80895845E-02  7.62634480E-04 -2.32040906E-02
-3.12022723E-02 -6.19444774E-02  4.18027823E-03
-1.45742980E-02  2.90850493E-02  2.81059443E-02
 2.67732530E-02  5.57466820E-02  4.53705185E-02
-2.85487554E-02  3.87441421E-03 -5.73461370E-03
 6.35883251E-03  1.66380288E-02 -1.98340595E-02
-3.81938129E-02  2.87931236E-02 -3.48508441E-02
 3.65706043E-04 -6.44388113E-02 -1.83967951E-03
 3.65091750E-02  3.99187460E-02  4.80555223E-03
 5.75454803E-02  5.00126677E-02  3.35301722E-02
-4.59744771E-02  4.79942334E-03 -8.32765036E-03
-5.26498842E-02 -5.29746537E-02 -7.52576047E-02
-1.04968931E-02  3.65231966E-03 -1.04997810E-01
-3.43395465E-03 -1.39415700E-02 -7.15359600E-03
-8.11350493E-02 -1.12442431E-02 -4.84497308E-02
-2.31896890E-02 -1.01016920E-01  5.97977049E-02
-2.79645116E-02 -5.93626224E-02 -4.64214016E-02
 3.93236516E-02  1.06036309E-03  2.45378406E-02
 3.25499062E-02  5.28017287E-02  4.04245436E-02
 1.61385696E-02  8.17456149E-02  5.75074911E-02
 2.18071062E-02 -4.32638104E-02 -4.64510437E-03
-4.56239241E-03  2.16102588E-02 -3.86814118E-02
-8.45205765E-03  8.35189116E-02  4.20829224E-02
-3.07202457E-02  1.07524562E-01  1.64710499E-03
 8.79326670E-02  7.11097449E-02  8.00518276E-02
 2.94992998E-02 -5.36157023E-02 -5.54038911E-02
 1.39844897E-02 -9.93617619E-03  4.22022634E-02
 4.09747261E-02  2.22374837E-02 -1.72313764E-02
 5.02497558E-02 -6.93419337E-02  4.67691663E-02
-2.03818383E-02  4.11419909E-02 -2.85342480E-02
 9.98264729E-03  1.44393613E-02  2.90763048E-02
 3.76415306E-02 -6.95854327E-02  2.43607820E-02
-4.26139602E-02  4.06489905E-02 -3.12321684E-02
-1.39293456E-02 -2.12675834E-02  1.01356077E-02
 4.10568294E-02  9.63070499E-03 -1.49517402E-02
-2.87933013E-02 -3.07290579E-02  5.21852370E-02
-4.83434593E-02 -7.96295917E-02  2.13188357E-02
-1.17102979E-02 -5.77513405E-03  7.42100362E-02
-2.85658966E-03  3.62526035E-02 -7.26226802E-03
 1.29563863E-02 -6.18715554E-02  4.16099779E-03
-1.17773990E-01  6.53366426E-02 -5.59986789E-02
 3.54790612E-03  4.28958928E-03  2.00701266E-02
-3.81403199E-02 -7.01073748E-03 -5.38980986E-02
-7.17129330E-02 -3.02874798E-02  2.32589044E-02
 3.06646451E-02 -6.64884991E-02 -3.45018282E-02
-3.00413807E-02  6.66128998E-02 -1.18900055E-02
 1.52318309E-02  1.21921142E-01 -2.87470889E-02
 4.92926822E-02  3.21548381E-02  4.36596234E-04
-3.89042329E-04 -7.47686800E-02  1.25416329E-01
 3.23025770E-02  5.94896636E-02 -1.66095219E-02
-7.39667274E-02  4.28629653E-02  6.32663808E-02
 4.28541512E-02  3.81601542E-02  1.94990632E-02
 1.17529414E-02 -3.46421676E-03 -4.82774161E-02
 6.48905341E-02 -3.98589996E-02 -3.54593778E-02
 5.06253140E-03 -3.10992927E-02 -6.22424309E-02
 1.02903860E-02 -5.91581106E-02 -5.27684119E-02
 2.02863599E-02  6.46242772E-03 -1.18444624E-02
-1.62361235E-02 -9.92288528E-02 -1.24972091E-02
 5.51210903E-02 -6.49664059E-02 -8.52751592E-03
 3.91547522E-02  4.15461338E-03  3.76922885E-02
 3.91516729E-02  9.08927154E-02 -2.60096722E-02
-1.92428417E-02 -1.07140279E-02 -2.15918652E-02
 8.71496814E-03  4.40961130E-03  8.12858041E-02
-1.64349233E-02  5.34182512E-03 -2.43647807E-02
-6.04872229E-02 -8.24217005E-02 -1.24148831E-01
-3.89279410E-02  2.07260800E-02  7.44601720E-02
